Organization,Repository,IssueNbr,LabelName,LabelDescription,LabelDefaultTag,CreatedAt,ClosedAt,Assignees
hackforla,website,3030,Feature: Administrative,Administrative chores etc.,False,2022-04-03T05:16:37Z,2022-04-05T15:24:00Z,0
hackforla,website,3030,role: front end,Tasks for front end developers,False,2022-04-03T05:16:37Z,2022-04-05T15:24:00Z,0
hackforla,website,3030,Status: Updated,No blockers and update is ready for review,False,2022-04-03T05:16:37Z,2022-04-05T15:24:00Z,0
hackforla,website,3030,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-04-03T05:16:37Z,2022-04-05T15:24:00Z,0
hackforla,website,3030,size: 0.5pt,Can be done in 3 hours or less,False,2022-04-03T05:16:37Z,2022-04-05T15:24:00Z,0
hackforla,website,3029,role: front end,Tasks for front end developers,False,2022-04-02T23:17:54Z,2022-04-05T17:06:27Z,0
hackforla,website,3029,role: back end/devOps,Tasks for back-end developers,False,2022-04-02T23:17:54Z,2022-04-05T17:06:27Z,0
hackforla,website,3029,Status: Updated,No blockers and update is ready for review,False,2022-04-02T23:17:54Z,2022-04-05T17:06:27Z,0
hackforla,website,3029,Feature: Onboarding/Contributing.md,,False,2022-04-02T23:17:54Z,2022-04-05T17:06:27Z,0
hackforla,website,3029,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-04-02T23:17:54Z,2022-04-05T17:06:27Z,0
hackforla,website,3029,size: 0.5pt,Can be done in 3 hours or less,False,2022-04-02T23:17:54Z,2022-04-05T17:06:27Z,0
hackforla,website,3027,role: front end,Tasks for front end developers,False,2022-04-02T08:23:25Z,,1
hackforla,website,3027,Size: Large,,False,2022-04-02T08:23:25Z,,1
hackforla,website,3027,Status: Updated,No blockers and update is ready for review,False,2022-04-02T08:23:25Z,,1
hackforla,website,3027,P-Feature: Events,https://www.hackforla.org/events/,False,2022-04-02T08:23:25Z,,1
hackforla,website,3027,size: 3pt,Can be done in 13-18 hours,False,2022-04-02T08:23:25Z,,1
hackforla,website,3026,role: front end,Tasks for front end developers,False,2022-04-02T08:11:55Z,,0
hackforla,website,3026,time sensitive,Needs to be worked on by a particular timeframe,False,2022-04-02T08:11:55Z,,0
hackforla,website,3026,P-Feature: Join Page,https://www.hackforla.org/join,False,2022-04-02T08:11:55Z,,0
hackforla,website,3026,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-04-02T08:11:55Z,,0
hackforla,website,3026,2 weeks inactive,An issue that has not been updated by an assignee for two weeks,False,2022-04-02T08:11:55Z,,0
hackforla,website,3026,size: 1pt,Can be done in 4-6 hours,False,2022-04-02T08:11:55Z,,0
hackforla,website,3025,role: front end,Tasks for front end developers,False,2022-04-02T06:20:51Z,2022-04-08T17:38:45Z,1
hackforla,website,3025,P-Feature: About Us,https://www.hackforla.org/about/,False,2022-04-02T06:20:51Z,2022-04-08T17:38:45Z,1
hackforla,website,3025,Status: Updated,No blockers and update is ready for review,False,2022-04-02T06:20:51Z,2022-04-08T17:38:45Z,1
hackforla,website,3025,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-04-02T06:20:51Z,2022-04-08T17:38:45Z,1
hackforla,website,3025,size: 0.5pt,Can be done in 3 hours or less,False,2022-04-02T06:20:51Z,2022-04-08T17:38:45Z,1
hackforla,website,3024,null,null,null,2022-04-01T07:34:31Z,,0
hackforla,website,3023,role: front end,Tasks for front end developers,False,2022-04-01T05:59:02Z,,1
hackforla,website,3023,role: back end/devOps,Tasks for back-end developers,False,2022-04-01T05:59:02Z,,1
hackforla,website,3023,Status: Updated,No blockers and update is ready for review,False,2022-04-01T05:59:02Z,,1
hackforla,website,3023,P-Feature: Home page,https://www.hackforla.org/,False,2022-04-01T05:59:02Z,,1
hackforla,website,3023,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-04-01T05:59:02Z,,1
hackforla,website,3023,Feature: Feature Branch,Requires Branching off a Feature Branch instead of gh-pages,False,2022-04-01T05:59:02Z,,1
hackforla,website,3023,size: 0.5pt,Can be done in 3 hours or less,False,2022-04-01T05:59:02Z,,1
hackforla,website,3022,role: front end,Tasks for front end developers,False,2022-03-31T21:50:14Z,2022-05-01T07:03:57Z,1
hackforla,website,3022,Size: Medium,,False,2022-03-31T21:50:14Z,2022-05-01T07:03:57Z,1
hackforla,website,3022,time sensitive,Needs to be worked on by a particular timeframe,False,2022-03-31T21:50:14Z,2022-05-01T07:03:57Z,1
hackforla,website,3022,Status: Updated,No blockers and update is ready for review,False,2022-03-31T21:50:14Z,2022-05-01T07:03:57Z,1
hackforla,website,3022,P-Feature: Credit,https://www.hackforla.org/credits/,False,2022-03-31T21:50:14Z,2022-05-01T07:03:57Z,1
hackforla,website,3022,size: 1pt,Can be done in 4-6 hours,False,2022-03-31T21:50:14Z,2022-05-01T07:03:57Z,1
hackforla,website,3020,role: front end,Tasks for front end developers,False,2022-03-28T16:46:53Z,2022-04-05T03:43:29Z,0
hackforla,website,3020,Size: Medium,,False,2022-03-28T16:46:53Z,2022-04-05T03:43:29Z,0
hackforla,website,3020,P-Feature: Projects page,https://www.hackforla.org/projects/,False,2022-03-28T16:46:53Z,2022-04-05T03:43:29Z,0
hackforla,website,3020,size: 1pt,Can be done in 4-6 hours,False,2022-03-28T16:46:53Z,2022-04-05T03:43:29Z,0
hackforla,website,3019,P-Feature: About Us,https://www.hackforla.org/about/,False,2022-03-28T00:35:52Z,,0
hackforla,website,3019,Dependency,An issue is blocking the completion or starting of another issue,False,2022-03-28T00:35:52Z,,0
hackforla,website,3019,P-Feature: Home page,https://www.hackforla.org/,False,2022-03-28T00:35:52Z,,0
hackforla,website,3019,role: user research,,False,2022-03-28T00:35:52Z,,0
hackforla,website,3019,size: 2pt,Can be done in 7-12 hours,False,2022-03-28T00:35:52Z,,0
hackforla,website,3018,role: front end,Tasks for front end developers,False,2022-03-27T05:36:22Z,2022-06-17T01:02:32Z,1
hackforla,website,3018,role: back end/devOps,Tasks for back-end developers,False,2022-03-27T05:36:22Z,2022-06-17T01:02:32Z,1
hackforla,website,3018,Status: Updated,No blockers and update is ready for review,False,2022-03-27T05:36:22Z,2022-06-17T01:02:32Z,1
hackforla,website,3018,Feature: Onboarding/Contributing.md,,False,2022-03-27T05:36:22Z,2022-06-17T01:02:32Z,1
hackforla,website,3018,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-03-27T05:36:22Z,2022-06-17T01:02:32Z,1
hackforla,website,3018,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-27T05:36:22Z,2022-06-17T01:02:32Z,1
hackforla,website,3017,role: front end,Tasks for front end developers,False,2022-03-27T01:10:23Z,2022-03-28T15:41:06Z,0
hackforla,website,3017,role: back end/devOps,Tasks for back-end developers,False,2022-03-27T01:10:23Z,2022-03-28T15:41:06Z,0
hackforla,website,3017,P-Feature: Project Info and Page,A project's detail page (e.g. https://www.hackforla.org/projects/100-automations),False,2022-03-27T01:10:23Z,2022-03-28T15:41:06Z,0
hackforla,website,3017,Size: Good second issue,,False,2022-03-27T01:10:23Z,2022-03-28T15:41:06Z,0
hackforla,website,3017,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-27T01:10:23Z,2022-03-28T15:41:06Z,0
hackforla,website,3016,role: front end,Tasks for front end developers,False,2022-03-26T21:14:42Z,2022-04-14T04:02:03Z,1
hackforla,website,3016,P-Feature: About Us,https://www.hackforla.org/about/,False,2022-03-26T21:14:42Z,2022-04-14T04:02:03Z,1
hackforla,website,3016,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-03-26T21:14:42Z,2022-04-14T04:02:03Z,1
hackforla,website,3016,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-26T21:14:42Z,2022-04-14T04:02:03Z,1
hackforla,website,3015,role: front end,Tasks for front end developers,False,2022-03-26T16:54:36Z,2022-03-29T01:42:33Z,0
hackforla,website,3015,Feature: Onboarding/Contributing.md,,False,2022-03-26T16:54:36Z,2022-03-29T01:42:33Z,0
hackforla,website,3015,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-03-26T16:54:36Z,2022-03-29T01:42:33Z,0
hackforla,website,3015,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-26T16:54:36Z,2022-03-29T01:42:33Z,0
hackforla,website,3014,role: back end/devOps,Tasks for back-end developers,False,2022-03-26T13:16:48Z,2022-03-31T08:02:04Z,0
hackforla,website,3014,Status: Updated,No blockers and update is ready for review,False,2022-03-26T13:16:48Z,2022-03-31T08:02:04Z,0
hackforla,website,3014,Feature: Board/GitHub Maintenance,Project board maintenance that we have to do repeatedly,False,2022-03-26T13:16:48Z,2022-03-31T08:02:04Z,0
hackforla,website,3014,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-03-26T13:16:48Z,2022-03-31T08:02:04Z,0
hackforla,website,3014,p-Feature: Mobile,,False,2022-03-26T13:16:48Z,2022-03-31T08:02:04Z,0
hackforla,website,3013,good first issue,Good for newcomers,True,2022-03-26T02:01:56Z,2022-03-26T15:12:55Z,0
hackforla,website,3013,role: front end,Tasks for front end developers,False,2022-03-26T02:01:56Z,2022-03-26T15:12:55Z,0
hackforla,website,3013,Status: Updated,No blockers and update is ready for review,False,2022-03-26T02:01:56Z,2022-03-26T15:12:55Z,0
hackforla,website,3013,P-Feature: Citizen Engagement,https://www.hackforla.org/citizen-engagement,False,2022-03-26T02:01:56Z,2022-03-26T15:12:55Z,0
hackforla,website,3013,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-26T02:01:56Z,2022-03-26T15:12:55Z,0
hackforla,website,3012,role: front end,Tasks for front end developers,False,2022-03-26T01:17:58Z,2022-03-27T08:44:35Z,0
hackforla,website,3012,role: back end/devOps,Tasks for back-end developers,False,2022-03-26T01:17:58Z,2022-03-27T08:44:35Z,0
hackforla,website,3012,P-Feature: Project Info and Page,A project's detail page (e.g. https://www.hackforla.org/projects/100-automations),False,2022-03-26T01:17:58Z,2022-03-27T08:44:35Z,0
hackforla,website,3012,time sensitive,Needs to be worked on by a particular timeframe,False,2022-03-26T01:17:58Z,2022-03-27T08:44:35Z,0
hackforla,website,3012,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-03-26T01:17:58Z,2022-03-27T08:44:35Z,0
hackforla,website,3012,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-26T01:17:58Z,2022-03-27T08:44:35Z,0
hackforla,website,3011,role: user research,,False,2022-03-26T00:05:49Z,,0
hackforla,website,3011,size: 3pt,Can be done in 13-18 hours,False,2022-03-26T00:05:49Z,,0
hackforla,website,3011,Feature: Video Research,,False,2022-03-26T00:05:49Z,,0
hackforla,website,3010,good first issue,Good for newcomers,True,2022-03-25T16:25:54Z,2022-03-29T07:18:00Z,0
hackforla,website,3010,role: front end,Tasks for front end developers,False,2022-03-25T16:25:54Z,2022-03-29T07:18:00Z,0
hackforla,website,3010,P-Feature: Sitemap,https://www.hackforla.org/sitemap/,False,2022-03-25T16:25:54Z,2022-03-29T07:18:00Z,0
hackforla,website,3010,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-25T16:25:54Z,2022-03-29T07:18:00Z,0
hackforla,website,3009,role: front end,Tasks for front end developers,False,2022-03-25T02:16:30Z,2022-04-10T19:24:04Z,1
hackforla,website,3009,role: back end/devOps,Tasks for back-end developers,False,2022-03-25T02:16:30Z,2022-04-10T19:24:04Z,1
hackforla,website,3009,Feature: Onboarding/Contributing.md,,False,2022-03-25T02:16:30Z,2022-04-10T19:24:04Z,1
hackforla,website,3009,size: 2pt,Can be done in 7-12 hours,False,2022-03-25T02:16:30Z,2022-04-10T19:24:04Z,1
hackforla,website,3009,prework,,False,2022-03-25T02:16:30Z,2022-04-10T19:24:04Z,1
hackforla,website,3008,role: front end,Tasks for front end developers,False,2022-03-24T19:37:21Z,2022-03-31T02:05:58Z,1
hackforla,website,3008,Size: Good second issue,,False,2022-03-24T19:37:21Z,2022-03-31T02:05:58Z,1
hackforla,website,3008,Status: Updated,No blockers and update is ready for review,False,2022-03-24T19:37:21Z,2022-03-31T02:05:58Z,1
hackforla,website,3008,Feature: Design system,,False,2022-03-24T19:37:21Z,2022-03-31T02:05:58Z,1
hackforla,website,3008,P-Feature: Project Meetings,https://www.hackforla.org/project-meetings,False,2022-03-24T19:37:21Z,2022-03-31T02:05:58Z,1
hackforla,website,3008,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-24T19:37:21Z,2022-03-31T02:05:58Z,1
hackforla,website,3007,role: front end,Tasks for front end developers,False,2022-03-23T21:18:03Z,2022-03-25T03:51:20Z,0
hackforla,website,3007,role: back end/devOps,Tasks for back-end developers,False,2022-03-23T21:18:03Z,2022-03-25T03:51:20Z,0
hackforla,website,3007,Feature: Onboarding/Contributing.md,,False,2022-03-23T21:18:03Z,2022-03-25T03:51:20Z,0
hackforla,website,3007,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-03-23T21:18:03Z,2022-03-25T03:51:20Z,0
hackforla,website,3007,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-23T21:18:03Z,2022-03-25T03:51:20Z,0
hackforla,website,3006,good first issue,Good for newcomers,True,2022-03-23T21:05:38Z,2022-03-24T02:59:51Z,0
hackforla,website,3006,role: front end,Tasks for front end developers,False,2022-03-23T21:05:38Z,2022-03-24T02:59:51Z,0
hackforla,website,3006,P-Feature: About Us,https://www.hackforla.org/about/,False,2022-03-23T21:05:38Z,2022-03-24T02:59:51Z,0
hackforla,website,3006,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-23T21:05:38Z,2022-03-24T02:59:51Z,0
hackforla,website,3005,Feature: Onboarding/Contributing.md,,False,2022-03-23T18:22:17Z,,0
hackforla,website,3005,role: user research,,False,2022-03-23T18:22:17Z,,0
hackforla,website,3005,size: 2pt,Can be done in 7-12 hours,False,2022-03-23T18:22:17Z,,0
hackforla,website,3004,role: front end,Tasks for front end developers,False,2022-03-23T03:03:14Z,2022-05-28T07:37:35Z,1
hackforla,website,3004,role: back end/devOps,Tasks for back-end developers,False,2022-03-23T03:03:14Z,2022-05-28T07:37:35Z,1
hackforla,website,3004,Feature: Onboarding/Contributing.md,,False,2022-03-23T03:03:14Z,2022-05-28T07:37:35Z,1
hackforla,website,3004,2 weeks inactive,An issue that has not been updated by an assignee for two weeks,False,2022-03-23T03:03:14Z,2022-05-28T07:37:35Z,1
hackforla,website,3004,size: 1pt,Can be done in 4-6 hours,False,2022-03-23T03:03:14Z,2022-05-28T07:37:35Z,1
hackforla,website,3004,prework,,False,2022-03-23T03:03:14Z,2022-05-28T07:37:35Z,1
hackforla,website,3003,role: user research,,False,2022-03-23T01:24:10Z,,1
hackforla,website,3003,2 weeks inactive,An issue that has not been updated by an assignee for two weeks,False,2022-03-23T01:24:10Z,,1
hackforla,website,3003,size: 1pt,Can be done in 4-6 hours,False,2022-03-23T01:24:10Z,,1
hackforla,website,3003,feature: Survey,,False,2022-03-23T01:24:10Z,,1
hackforla,website,3002,null,null,null,2022-03-22T23:04:12Z,2022-03-22T23:04:52Z,0
hackforla,website,3001,role: front end,Tasks for front end developers,False,2022-03-22T21:57:27Z,2022-03-25T04:45:18Z,0
hackforla,website,3001,role: back end/devOps,Tasks for back-end developers,False,2022-03-22T21:57:27Z,2022-03-25T04:45:18Z,0
hackforla,website,3001,P-Feature: Project Info and Page,A project's detail page (e.g. https://www.hackforla.org/projects/100-automations),False,2022-03-22T21:57:27Z,2022-03-25T04:45:18Z,0
hackforla,website,3001,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-03-22T21:57:27Z,2022-03-25T04:45:18Z,0
hackforla,website,3001,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-22T21:57:27Z,2022-03-25T04:45:18Z,0
hackforla,website,3000,role: front end,Tasks for front end developers,False,2022-03-22T06:01:46Z,2022-03-22T18:24:22Z,0
hackforla,website,3000,role: back end/devOps,Tasks for back-end developers,False,2022-03-22T06:01:46Z,2022-03-22T18:24:22Z,0
hackforla,website,3000,P-Feature: Project Info and Page,A project's detail page (e.g. https://www.hackforla.org/projects/100-automations),False,2022-03-22T06:01:46Z,2022-03-22T18:24:22Z,0
hackforla,website,3000,Size: Good second issue,,False,2022-03-22T06:01:46Z,2022-03-22T18:24:22Z,0
hackforla,website,3000,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-22T06:01:46Z,2022-03-22T18:24:22Z,0
hackforla,website,2999,role: front end,Tasks for front end developers,False,2022-03-22T04:24:56Z,,1
hackforla,website,2999,Feature: Onboarding/Contributing.md,,False,2022-03-22T04:24:56Z,,1
hackforla,website,2999,2 weeks inactive,An issue that has not been updated by an assignee for two weeks,False,2022-03-22T04:24:56Z,,1
hackforla,website,2999,size: 1pt,Can be done in 4-6 hours,False,2022-03-22T04:24:56Z,,1
hackforla,website,2999,prework,,False,2022-03-22T04:24:56Z,,1
hackforla,website,2998,role: front end,Tasks for front end developers,False,2022-03-22T02:56:19Z,2022-03-22T18:41:19Z,0
hackforla,website,2998,role: back end/devOps,Tasks for back-end developers,False,2022-03-22T02:56:19Z,2022-03-22T18:41:19Z,0
hackforla,website,2998,Size: Good second issue,,False,2022-03-22T02:56:19Z,2022-03-22T18:41:19Z,0
hackforla,website,2998,Status: Updated,No blockers and update is ready for review,False,2022-03-22T02:56:19Z,2022-03-22T18:41:19Z,0
hackforla,website,2998,Feature: Onboarding/Contributing.md,,False,2022-03-22T02:56:19Z,2022-03-22T18:41:19Z,0
hackforla,website,2998,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-22T02:56:19Z,2022-03-22T18:41:19Z,0
hackforla,website,2997,role: front end,Tasks for front end developers,False,2022-03-21T20:52:43Z,2022-03-23T00:47:50Z,0
hackforla,website,2997,P-Feature: Getting Started,https://www.hackforla.org/getting-started,False,2022-03-21T20:52:43Z,2022-03-23T00:47:50Z,0
hackforla,website,2997,Size: Small,Take this type of issues after the successful merge of your good second issue,False,2022-03-21T20:52:43Z,2022-03-23T00:47:50Z,0
hackforla,website,2997,size: 0.5pt,Can be done in 3 hours or less,False,2022-03-21T20:52:43Z,2022-03-23T00:47:50Z,0
hackforla,website,2996,role: front end,Tasks for front end developers,False,2022-03-21T01:07:45Z,2022-03-22T18:35:13Z,0
hackforla,website,2996,P-Feature: Project Info and Page,A project's detail page (e.g. https://www.hackforla.org/projects/100-automations),False,2022-03-21T01:07:45Z,2022-03-22T18:35:13Z,0
hackforla,website,2996,time sensitive,Needs to be worked on by a particular timeframe,False,2022-03-21T01:07:45Z,2022-03-22T18:35:13Z,0
